Date,Bar Name,Brand Name,Consumed (ml),Purchase (ml),Opening Balance,Closing Balance,Transactions,Day of Week,Stockout Flag
2023-03-13,Anderson's Bar,Jim Beam,0.0,0.0,2022.78,2022.78,0.0,Monday,0
2023-03-14,Anderson's Bar,Jim Beam,0.0,0.0,2022.78,2022.78,0.0,Tuesday,0
2023-03-15,Anderson's Bar,Jim Beam,0.0,0.0,2022.78,2022.78,0.0,Wednesday,0
2023-03-16,Anderson's Bar,Jim Beam,0.0,0.0,2022.78,2022.78,0.0,Thursday,0
2023-03-17,Anderson's Bar,Jim Beam,0.0,0.0,2022.78,2022.78,0.0,Friday,0
2023-03-18,Anderson's Bar,Jim Beam,342.35,0.0,2022.78,1680.43,1.0,Saturday,0
2023-03-19,Anderson's Bar,Jim Beam,474.31,0.0,1680.43,1206.12,1.0,Sunday,0
2023-03-20,Anderson's Bar,Jim Beam,432.87,0.0,1206.12,773.25,1.0,Monday,0
2023-03-21,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Tuesday,0
2023-03-22,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Wednesday,0
2023-03-23,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Thursday,0
2023-03-24,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Friday,0
2023-03-25,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Saturday,0
2023-03-26,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Sunday,0
2023-03-27,Anderson's Bar,Jim Beam,0.0,0.0,773.25,773.25,0.0,Monday,0
2023-03-28,Anderson's Bar,Jim Beam,202.4,0.0,773.25,570.85,1.0,Tuesday,0
2023-03-29,Anderson's Bar,Jim Beam,0.0,0.0,570.85,570.85,0.0,Wednesday,0
2023-03-30,Anderson's Bar,Jim Beam,0.0,0.0,570.85,570.85,0.0,Thursday,0
2023-03-31,Anderson's Bar,Jim Beam,0.0,925.27,570.85,1496.12,1.0,Friday,0
2023-04-01,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Saturday,0
2023-04-02,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Sunday,0
2023-04-03,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Monday,0
2023-04-04,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Tuesday,0
2023-04-05,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Wednesday,0
2023-04-06,Anderson's Bar,Jim Beam,0.0,0.0,1496.12,1496.12,0.0,Thursday,0
2023-04-07,Anderson's Bar,Jim Beam,376.15,0.0,1496.12,1119.97,1.0,Friday,0
2023-04-08,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Saturday,0
2023-04-09,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Sunday,0
2023-04-10,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Monday,0
2023-04-11,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Tuesday,0
2023-04-12,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Wednesday,0
2023-04-13,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Thursday,0
2023-04-14,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Friday,0
2023-04-15,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Saturday,0
2023-04-16,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Sunday,0
2023-04-17,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Monday,0
2023-04-18,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Tuesday,0
2023-04-19,Anderson's Bar,Jim Beam,0.0,0.0,1119.97,1119.97,0.0,Wednesday,0
2023-04-20,Anderson's Bar,Jim Beam,174.09,0.0,1119.97,945.88,1.0,Thursday,0
2023-04-21,Anderson's Bar,Jim Beam,154.74,1619.09,945.88,2410.23,1.0,Friday,0
2023-04-22,Anderson's Bar,Jim Beam,0.0,0.0,2410.23,2410.23,0.0,Saturday,0
2023-04-23,Anderson's Bar,Jim Beam,0.0,0.0,2410.23,2410.23,0.0,Sunday,0
2023-04-24,Anderson's Bar,Jim Beam,248.22,0.0,2410.23,2162.01,1.0,Monday,0
2023-04-25,Anderson's Bar,Jim Beam,0.0,0.0,2162.01,2162.01,0.0,Tuesday,0
2023-04-26,Anderson's Bar,Jim Beam,0.0,0.0,2162.01,2162.01,0.0,Wednesday,0
2023-04-27,Anderson's Bar,Jim Beam,0.0,0.0,2162.01,2162.01,0.0,Thursday,0
2023-04-28,Anderson's Bar,Jim Beam,0.0,0.0,2162.01,2162.01,0.0,Friday,0
2023-04-29,Anderson's Bar,Jim Beam,461.19,0.0,2162.01,1700.82,1.0,Saturday,0
2023-04-30,Anderson's Bar,Jim Beam,513.25,0.0,1700.82,1187.57,1.0,Sunday,0
2023-05-01,Anderson's Bar,Jim Beam,488.4,0.0,1187.57,699.17,1.0,Monday,0
2023-05-02,Anderson's Bar,Jim Beam,0.0,0.0,699.17,699.17,0.0,Tuesday,0
2023-05-03,Anderson's Bar,Jim Beam,0.0,0.0,699.17,699.17,0.0,Wednesday,0
2023-05-04,Anderson's Bar,Jim Beam,477.03,0.0,699.17,222.14,1.0,Thursday,0
2023-05-05,Anderson's Bar,Jim Beam,0.0,0.0,222.14,222.14,0.0,Friday,0
2023-05-06,Anderson's Bar,Jim Beam,0.0,0.0,222.14,222.14,0.0,Saturday,0
2023-05-07,Anderson's Bar,Jim Beam,0.0,0.0,222.14,222.14,0.0,Sunday,0
2023-05-08,Anderson's Bar,Jim Beam,222.14,0.0,222.14,0.0,1.0,Monday,1
2023-05-09,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-05-10,Anderson's Bar,Jim Beam,103.79,707.45,0.0,603.66,1.0,Wednesday,0
2023-05-11,Anderson's Bar,Jim Beam,0.0,0.0,603.66,603.66,0.0,Thursday,0
2023-05-12,Anderson's Bar,Jim Beam,0.0,0.0,603.66,603.66,0.0,Friday,0
2023-05-13,Anderson's Bar,Jim Beam,505.67,0.0,603.66,97.99,1.0,Saturday,0
2023-05-14,Anderson's Bar,Jim Beam,0.0,0.0,97.99,97.99,0.0,Sunday,0
2023-05-15,Anderson's Bar,Jim Beam,0.0,0.0,97.99,97.99,0.0,Monday,0
2023-05-16,Anderson's Bar,Jim Beam,97.99,0.0,97.99,0.0,1.0,Tuesday,1
2023-05-17,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-05-18,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-05-19,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-05-20,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-05-21,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-05-22,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-05-23,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-05-24,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-05-25,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,1.0,Thursday,1
2023-05-26,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-05-27,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-05-28,Anderson's Bar,Jim Beam,347.58,1510.82,0.0,1163.24,1.0,Sunday,0
2023-05-29,Anderson's Bar,Jim Beam,0.0,0.0,1163.24,1163.24,0.0,Monday,0
2023-05-30,Anderson's Bar,Jim Beam,0.0,0.0,1163.24,1163.24,0.0,Tuesday,0
2023-05-31,Anderson's Bar,Jim Beam,0.0,0.0,1163.24,1163.24,0.0,Wednesday,0
2023-06-01,Anderson's Bar,Jim Beam,0.0,0.0,1163.24,1163.24,0.0,Thursday,0
2023-06-02,Anderson's Bar,Jim Beam,478.82,0.0,1163.24,684.42,1.0,Friday,0
2023-06-03,Anderson's Bar,Jim Beam,0.0,0.0,684.42,684.42,0.0,Saturday,0
2023-06-04,Anderson's Bar,Jim Beam,0.0,0.0,684.42,684.42,0.0,Sunday,0
2023-06-05,Anderson's Bar,Jim Beam,0.0,0.0,684.42,684.42,0.0,Monday,0
2023-06-06,Anderson's Bar,Jim Beam,0.0,0.0,684.42,684.42,0.0,Tuesday,0
2023-06-07,Anderson's Bar,Jim Beam,560.78,0.0,684.42,123.64,1.0,Wednesday,0
2023-06-08,Anderson's Bar,Jim Beam,123.64,0.0,123.64,0.0,1.0,Thursday,1
2023-06-09,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-10,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-11,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-12,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,1.0,Monday,1
2023-06-13,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-14,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-15,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,1.0,Thursday,1
2023-06-16,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-17,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-18,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-19,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,1.0,Monday,1
2023-06-20,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-21,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-22,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-06-23,Anderson's Bar,Jim Beam,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-24,Anderson's Bar,Jim Beam,300.82,958.55,0.0,657.73,1.0,Saturday,0
2023-06-25,Anderson's Bar,Jim Beam,0.0,0.0,657.73,657.73,0.0,Sunday,0
2023-06-26,Anderson's Bar,Jim Beam,0.0,0.0,657.73,657.73,0.0,Monday,0
2023-06-27,Anderson's Bar,Jim Beam,0.0,0.0,657.73,657.73,0.0,Tuesday,0
2023-06-28,Anderson's Bar,Jim Beam,569.27,1395.72,657.73,1484.18,1.0,Wednesday,0
2023-06-29,Anderson's Bar,Jim Beam,0.0,0.0,1484.18,1484.18,0.0,Thursday,0
2023-06-30,Anderson's Bar,Jim Beam,0.0,0.0,1484.18,1484.18,0.0,Friday,0
2023-07-01,Anderson's Bar,Jim Beam,558.14,0.0,1484.18,926.04,1.0,Saturday,0
2023-07-02,Anderson's Bar,Jim Beam,208.57,1793.79,926.04,2511.26,1.0,Sunday,0
2023-07-03,Anderson's Bar,Jim Beam,0.0,0.0,2511.26,2511.26,0.0,Monday,0
2023-07-04,Anderson's Bar,Jim Beam,0.0,0.0,2511.26,2511.26,1.0,Tuesday,0
2023-07-05,Anderson's Bar,Jim Beam,0.0,0.0,2511.26,2511.26,0.0,Wednesday,0
2023-07-06,Anderson's Bar,Jim Beam,953.17,0.0,2511.26,1558.09,1.0,Thursday,0
2023-07-07,Anderson's Bar,Jim Beam,375.32,0.0,1558.09,1182.77,1.0,Friday,0
2023-07-08,Anderson's Bar,Jim Beam,485.93,0.0,1182.77,696.84,1.0,Saturday,0
2023-07-09,Anderson's Bar,Jim Beam,0.0,0.0,696.84,696.84,0.0,Sunday,0
2023-07-10,Anderson's Bar,Jim Beam,204.94,1322.52,696.84,1814.42,1.0,Monday,0
2023-07-11,Anderson's Bar,Jim Beam,0.0,0.0,1814.42,1814.42,0.0,Tuesday,0
2023-07-12,Anderson's Bar,Jim Beam,364.04,0.0,1814.42,1450.38,1.0,Wednesday,0
2023-07-13,Anderson's Bar,Jim Beam,0.0,0.0,1450.38,1450.38,0.0,Thursday,0
2023-07-14,Anderson's Bar,Jim Beam,160.83,0.0,1450.38,1289.55,1.0,Friday,0
2023-07-15,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Saturday,0
2023-07-16,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Sunday,0
2023-07-17,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Monday,0
2023-07-18,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Tuesday,0
2023-07-19,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Wednesday,0
2023-07-20,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Thursday,0
2023-07-21,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Friday,0
2023-07-22,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Saturday,0
2023-07-23,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Sunday,0
2023-07-24,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Monday,0
2023-07-25,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Tuesday,0
2023-07-26,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Wednesday,0
2023-07-27,Anderson's Bar,Jim Beam,0.0,0.0,1289.55,1289.55,0.0,Thursday,0
2023-07-28,Anderson's Bar,Jim Beam,158.42,0.0,1289.55,1131.13,1.0,Friday,0
2023-07-29,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Saturday,0
2023-07-30,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Sunday,0
2023-07-31,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Monday,0
2023-08-01,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Tuesday,0
2023-08-02,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Wednesday,0
2023-08-03,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Thursday,0
2023-08-04,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Friday,0
2023-08-05,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Saturday,0
2023-08-06,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Sunday,0
2023-08-07,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Monday,0
2023-08-08,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Tuesday,0
2023-08-09,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Wednesday,0
2023-08-10,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Thursday,0
2023-08-11,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Friday,0
2023-08-12,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Saturday,0
2023-08-13,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Sunday,0
2023-08-14,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Monday,0
2023-08-15,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Tuesday,0
2023-08-16,Anderson's Bar,Jim Beam,0.0,0.0,1131.13,1131.13,0.0,Wednesday,0
2023-08-17,Anderson's Bar,Jim Beam,204.07,0.0,1131.13,927.06,1.0,Thursday,0
2023-08-18,Anderson's Bar,Jim Beam,0.0,0.0,927.06,927.06,0.0,Friday,0
2023-08-19,Anderson's Bar,Jim Beam,0.0,0.0,927.06,927.06,0.0,Saturday,0
2023-08-20,Anderson's Bar,Jim Beam,433.99,0.0,927.06,493.07,1.0,Sunday,0
2023-08-21,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Monday,0
2023-08-22,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Tuesday,0
2023-08-23,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Wednesday,0
2023-08-24,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Thursday,0
2023-08-25,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Friday,0
2023-08-26,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Saturday,0
2023-08-27,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Sunday,0
2023-08-28,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Monday,0
2023-08-29,Anderson's Bar,Jim Beam,0.0,0.0,493.07,493.07,0.0,Tuesday,0
2023-08-30,Anderson's Bar,Jim Beam,485.11,0.0,493.07,7.96,1.0,Wednesday,0
2023-08-31,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Thursday,0
2023-09-01,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Friday,0
2023-09-02,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Saturday,0
2023-09-03,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Sunday,0
2023-09-04,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Monday,0
2023-09-05,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Tuesday,0
2023-09-06,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Wednesday,0
2023-09-07,Anderson's Bar,Jim Beam,0.0,0.0,7.96,7.96,0.0,Thursday,0
2023-09-08,Anderson's Bar,Jim Beam,474.29,1504.67,7.96,1038.34,1.0,Friday,0
2023-09-09,Anderson's Bar,Jim Beam,0.0,0.0,1038.34,1038.34,0.0,Saturday,0
2023-09-10,Anderson's Bar,Jim Beam,0.0,0.0,1038.34,1038.34,0.0,Sunday,0
2023-09-11,Anderson's Bar,Jim Beam,0.0,0.0,1038.34,1038.34,0.0,Monday,0
2023-09-12,Anderson's Bar,Jim Beam,0.0,0.0,1038.34,1038.34,0.0,Tuesday,0
2023-09-13,Anderson's Bar,Jim Beam,354.02,0.0,1038.34,684.32,1.0,Wednesday,0
2023-09-14,Anderson's Bar,Jim Beam,0.0,0.0,684.32,684.32,0.0,Thursday,0
2023-09-15,Anderson's Bar,Jim Beam,233.61,1228.8,684.32,1679.51,1.0,Friday,0
2023-09-16,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Saturday,0
2023-09-17,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Sunday,0
2023-09-18,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Monday,0
2023-09-19,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Tuesday,0
2023-09-20,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Wednesday,0
2023-09-21,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Thursday,0
2023-09-22,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Friday,0
2023-09-23,Anderson's Bar,Jim Beam,0.0,0.0,1679.51,1679.51,0.0,Saturday,0
2023-09-24,Anderson's Bar,Jim Beam,182.57,1764.39,1679.51,3261.33,1.0,Sunday,0
2023-09-25,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Monday,0
2023-09-26,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Tuesday,0
2023-09-27,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Wednesday,0
2023-09-28,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Thursday,0
2023-09-29,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Friday,0
2023-09-30,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Saturday,0
2023-10-01,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Sunday,0
2023-10-02,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Monday,0
2023-10-03,Anderson's Bar,Jim Beam,0.0,0.0,3261.33,3261.33,0.0,Tuesday,0
2023-10-04,Anderson's Bar,Jim Beam,187.58,0.0,3261.33,3073.75,1.0,Wednesday,0
2023-10-05,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Thursday,0
2023-10-06,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Friday,0
2023-10-07,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Saturday,0
2023-10-08,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Sunday,0
2023-10-09,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Monday,0
2023-10-10,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Tuesday,0
2023-10-11,Anderson's Bar,Jim Beam,0.0,0.0,3073.75,3073.75,0.0,Wednesday,0
2023-10-12,Anderson's Bar,Jim Beam,221.13,0.0,3073.75,2852.62,1.0,Thursday,0
2023-10-13,Anderson's Bar,Jim Beam,0.0,0.0,2852.62,2852.62,0.0,Friday,0
2023-10-14,Anderson's Bar,Jim Beam,0.0,0.0,2852.62,2852.62,0.0,Saturday,0
2023-10-15,Anderson's Bar,Jim Beam,0.0,0.0,2852.62,2852.62,0.0,Sunday,0
2023-10-16,Anderson's Bar,Jim Beam,459.48,0.0,2852.62,2393.14,1.0,Monday,0
2023-10-17,Anderson's Bar,Jim Beam,282.18,0.0,2393.14,2110.96,1.0,Tuesday,0
2023-10-18,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Wednesday,0
2023-10-19,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Thursday,0
2023-10-20,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Friday,0
2023-10-21,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Saturday,0
2023-10-22,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Sunday,0
2023-10-23,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Monday,0
2023-10-24,Anderson's Bar,Jim Beam,0.0,0.0,2110.96,2110.96,0.0,Tuesday,0
2023-10-25,Anderson's Bar,Jim Beam,431.41,0.0,2110.96,1679.55,1.0,Wednesday,0
2023-10-26,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Thursday,0
2023-10-27,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Friday,0
2023-10-28,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Saturday,0
2023-10-29,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Sunday,0
2023-10-30,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Monday,0
2023-10-31,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Tuesday,0
2023-11-01,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Wednesday,0
2023-11-02,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Thursday,0
2023-11-03,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Friday,0
2023-11-04,Anderson's Bar,Jim Beam,0.0,0.0,1679.55,1679.55,0.0,Saturday,0
2023-11-05,Anderson's Bar,Jim Beam,564.96,0.0,1679.55,1114.59,1.0,Sunday,0
2023-11-06,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Monday,0
2023-11-07,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Tuesday,0
2023-11-08,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Wednesday,0
2023-11-09,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Thursday,0
2023-11-10,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Friday,0
2023-11-11,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Saturday,0
2023-11-12,Anderson's Bar,Jim Beam,0.0,0.0,1114.59,1114.59,0.0,Sunday,0
2023-11-13,Anderson's Bar,Jim Beam,563.96,1694.8,1114.59,2245.43,1.0,Monday,0
2023-11-14,Anderson's Bar,Jim Beam,0.0,0.0,2245.43,2245.43,0.0,Tuesday,0
2023-11-15,Anderson's Bar,Jim Beam,207.93,1452.64,2245.43,3490.14,1.0,Wednesday,0
2023-11-16,Anderson's Bar,Jim Beam,588.26,1784.4,3490.14,4686.28,1.0,Thursday,0
2023-11-17,Anderson's Bar,Jim Beam,0.0,0.0,4686.28,4686.28,0.0,Friday,0
2023-11-18,Anderson's Bar,Jim Beam,375.69,1563.11,4686.28,5873.7,1.0,Saturday,0
2023-11-19,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Sunday,0
2023-11-20,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Monday,0
2023-11-21,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Tuesday,0
2023-11-22,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Wednesday,0
2023-11-23,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Thursday,0
2023-11-24,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Friday,0
2023-11-25,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Saturday,0
2023-11-26,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Sunday,0
2023-11-27,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Monday,0
2023-11-28,Anderson's Bar,Jim Beam,0.0,0.0,5873.7,5873.7,0.0,Tuesday,0
2023-11-29,Anderson's Bar,Jim Beam,459.61,0.0,5873.7,5414.09,1.0,Wednesday,0
2023-11-30,Anderson's Bar,Jim Beam,0.0,0.0,5414.09,5414.09,0.0,Thursday,0
2023-12-01,Anderson's Bar,Jim Beam,411.97,0.0,5414.09,5002.12,1.0,Friday,0
2023-12-02,Anderson's Bar,Jim Beam,0.0,0.0,5002.12,5002.12,0.0,Saturday,0
2023-12-03,Anderson's Bar,Jim Beam,0.0,0.0,5002.12,5002.12,0.0,Sunday,0
2023-12-04,Anderson's Bar,Jim Beam,253.15,1654.14,5002.12,6403.11,1.0,Monday,0
2023-12-05,Anderson's Bar,Jim Beam,0.0,0.0,6403.11,6403.11,0.0,Tuesday,0
2023-12-06,Anderson's Bar,Jim Beam,0.0,0.0,6403.11,6403.11,0.0,Wednesday,0
2023-12-07,Anderson's Bar,Jim Beam,0.0,0.0,6403.11,6403.11,0.0,Thursday,0
2023-12-08,Anderson's Bar,Jim Beam,181.11,0.0,6403.11,6222.0,1.0,Friday,0
